입력주소,입력아파트명,아파트명,동,법정동,지번,도로명,거래유형,계약년,계약월,계약일,거래금액(만원),전용면적(㎡),층,건축년도,거래구분,보증금(만원),월세(만원)
서울특별시 동작구 동작대로29길 119,사당우성2,메가스터디타워,,노량진동,57-1,노량진로,매매,2022,10,18,16900,16.01,10,2015,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림아파트,,상도동,411,상도로60길,매매,2022,10,4,75000,66.59,10,1995,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아5,,사당동,1137,동작대로29길,매매,2022,10,8,85000,59.67,10,1998,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,이수브라운스톤상도(527-0),,상도동,527,상도로31길,매매,2022,10,8,108500,59.91,14,2007,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,신동아,,본동,481,매봉로,매매,2022,10,3,77500,46.75,10,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,건영(103동-106동),,노량진동,324,만양로,매매,2022,10,15,85000,59.83,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성1차,,신대방동,565,여의대방로,매매,2022,10,9,117000,127.02,4,1988,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,씨티아모리움,,상도동,532,상도로62길,매매,2022,10,3,11800,12.7071,4,2012,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림아파트,,대방동,501,여의대방로44길,매매,2022,10,11,140000,84.92,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,진성마블로스,,대방동,394-2,상도로,매매,2022,10,8,10900,14.4,4,2011,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,아데나339,,대방동,515,여의대방로54길,매매,2022,10,7,12700,15.36,3,2012,직거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,대림아파트,,대방동,501,여의대방로44길,매매,2022,10,1,140000,84.92,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,진성마블로스,,대방동,394-2,상도로,매매,2022,10,1,12500,14.134,5,2011,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2022,11,12,121500,84.66,6,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2022,12,17,90000,84.96,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2023,1,31,102000,124.77,4,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2023,1,13,114000,84.66,6,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2023,1,10,90000,59.82,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2023,2,22,81500,59.82,10,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2023,2,25,118500,84.66,7,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2023,2,4,119000,84.66,13,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2023,3,29,82000,59.82,17,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2023,3,18,79000,59.82,12,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2023,3,26,91000,84.96,12,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,206,사당동,105,동작대로29길,매매,2023,3,16,145000,118.25,6,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2023,3,4,120900,84.66,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2023,3,11,81700,84.96,1,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,4,29,70000,46.75,10,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,4,17,104000,59.89,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,4,23,79000,46.75,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2023,4,13,92500,59.89,12,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2023,5,30,65000,59.82,11,1997,직거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2023,5,20,97400,59.89,11,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2023,6,22,97000,84.96,10,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2023,6,22,97000,84.96,10,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2023,7,26,100000,59.89,11,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,7,5,89500,59.89,1,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2023,7,11,77000,59.82,2,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,203,사당동,105,동작대로29길,매매,2023,7,5,135500,118.25,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2023,7,1,121500,84.66,12,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2023,7,5,103000,124.77,4,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2023,8,11,80500,59.82,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,8,15,76500,46.75,12,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2023,8,3,110000,124.77,10,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2023,8,5,81300,59.82,6,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,8,19,79000,46.75,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2023,8,17,110000,124.77,3,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2023,8,3,113000,124.77,13,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2023,8,3,101000,84.84,9,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2023,8,5,100000,84.96,13,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2023,8,5,106000,124.77,6,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2023,9,24,120000,84.66,5,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,9,20,94500,59.89,2,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2023,9,2,107800,124.77,5,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2023,9,2,81000,59.82,6,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2023,10,24,95000,59.89,9,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2023,10,25,122000,84.66,13,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,203,사당동,105,동작대로29길,매매,2023,10,9,131500,118.25,3,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2023,10,7,104900,59.89,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,204,사당동,105,동작대로29길,매매,2023,10,6,125000,118.25,4,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2023,10,5,111000,124.77,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2023,10,6,112500,124.77,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2023,11,15,105700,124.77,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2023,12,13,99000,84.96,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2023,12,16,110000,124.77,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2023,12,9,79500,59.82,6,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,1,27,79000,59.82,17,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,1,22,81000,59.82,16,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2024,1,13,120500,84.66,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,1,6,84500,59.82,14,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,2,19,75000,46.75,3,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,206,사당동,105,동작대로29길,매매,2024,2,16,134000,118.25,8,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,102,노량진동,323,만양로8길,매매,2024,2,20,95000,84.96,13,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,2,13,81500,59.82,17,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2024,3,1,110000,124.77,14,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,3,16,80500,59.82,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,3,16,83000,59.82,8,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2024,3,9,120000,84.66,8,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,3,1,82500,59.82,2,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,3,4,96730,59.89,11,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,4,24,102500,59.89,4,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,4,27,80000,59.82,3,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,4,13,103000,59.89,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2024,5,19,107000,124.77,6,1997,직거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,5,25,81500,59.82,2,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2024,5,25,107500,124.77,18,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,5,18,86500,59.82,8,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2024,5,11,102500,84.96,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,102,노량진동,323,만양로8길,매매,2024,5,8,100000,84.96,14,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2024,5,1,112000,124.77,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2024,5,8,100000,84.96,14,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2024,5,2,113000,124.77,16,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,5,2,67000,59.89,11,1993,직거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2024,6,21,98000,84.96,9,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2024,6,22,105000,124.77,2,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,6,25,99500,59.89,7,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,6,29,105000,59.89,5,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,206,사당동,105,동작대로29길,매매,2024,6,15,150000,118.25,9,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2024,6,18,104000,84.96,17,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,6,13,84500,59.82,3,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2024,6,13,120500,84.66,2,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2024,6,3,122000,84.66,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,206,사당동,105,동작대로29길,매매,2024,7,28,152000,118.25,10,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2024,7,20,130000,84.66,12,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,7,31,90200,59.82,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,7,27,105000,59.89,5,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2024,7,27,125000,84.66,11,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,7,27,109000,59.89,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2024,7,13,122000,84.66,7,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2024,7,6,99000,84.96,18,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,7,7,100000,59.89,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2024,8,16,122500,84.66,3,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,204,사당동,105,동작대로29길,매매,2024,8,28,154000,118.25,8,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2024,8,26,109500,124.77,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,8,24,89700,59.82,14,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2024,8,16,122500,84.66,3,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,8,3,90700,59.82,17,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,8,2,92500,59.89,1,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,9,28,86700,59.82,16,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2024,9,27,122700,84.66,4,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,9,28,109000,59.89,10,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,202,사당동,105,동작대로29길,매매,2024,9,23,137500,108.08,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2024,9,14,127000,84.66,9,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,9,13,108000,59.89,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,9,5,85000,46.75,11,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2024,9,7,124000,84.66,11,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,10,26,89000,59.82,5,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2024,10,27,113000,124.77,18,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2024,10,26,89000,59.82,5,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,202,사당동,105,동작대로29길,매매,2024,10,30,137500,108.08,1,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2024,10,12,110700,124.77,8,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,10,26,85800,46.75,8,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2024,10,13,108000,124.77,9,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2024,10,7,85000,59.82,3,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,10,18,105000,59.89,9,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2024,11,17,125500,84.66,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2024,11,23,102500,59.89,3,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,11,16,104000,59.89,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,11,7,89000,59.82,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2024,11,10,89000,59.82,17,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2024,11,7,89000,59.82,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,11,2,83000,46.75,2,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2024,12,27,120000,124.77,5,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2024,12,25,82200,46.75,14,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,102,노량진동,323,만양로8길,매매,2024,12,21,98000,84.96,17,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,102,노량진동,323,만양로8길,매매,2024,12,14,104200,84.96,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2025,1,25,101000,84.96,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2025,1,17,91000,59.82,10,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2025,1,9,109500,59.89,7,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,1,4,83900,46.75,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2025,2,18,130000,84.66,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2025,2,24,104000,84.96,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,205,사당동,105,동작대로29길,매매,2025,2,22,124000,84.66,4,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,2,22,81500,46.75,10,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,202,사당동,105,동작대로29길,매매,2025,2,20,150000,108.08,12,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2025,2,24,104000,84.96,7,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,203,사당동,105,동작대로29길,매매,2025,2,25,138000,118.25,1,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,2,22,108500,59.89,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2025,2,19,124800,84.66,3,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2025,2,1,115000,124.77,11,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2025,2,19,91300,59.82,12,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,2,8,105000,59.89,4,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,2,10,107000,59.89,5,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,203,사당동,105,동작대로29길,매매,2025,3,3,144000,118.25,1,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2025,3,16,95000,59.82,14,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,106,노량진동,323,만양로8길,매매,2025,3,28,101000,84.96,1,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,3,21,92000,46.75,8,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,3,15,88000,46.75,1,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,3,15,93000,46.75,6,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,103,노량진동,323,만양로8길,매매,2025,3,22,110000,84.96,13,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,204,사당동,105,동작대로29길,매매,2025,3,9,163000,118.25,9,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2025,3,9,93500,59.82,10,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2025,3,10,91000,59.82,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2025,3,19,94500,59.82,9,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,204,사당동,105,동작대로29길,매매,2025,3,15,157800,118.25,13,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,208,사당동,105,동작대로29길,매매,2025,3,13,115000,59.89,4,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,101,노량진동,323,만양로8길,매매,2025,3,14,130000,124.77,16,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,102,노량진동,323,만양로8길,매매,2025,3,15,95500,84.96,1,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,105,노량진동,323,만양로8길,매매,2025,3,15,117000,124.77,8,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,3,14,112000,59.89,12,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,107,노량진동,323,만양로8길,매매,2025,3,14,90000,59.82,5,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2025,3,15,157800,118.25,13,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,201,사당동,105,동작대로29길,매매,2025,3,13,130000,84.66,3,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,207,사당동,105,동작대로29길,매매,2025,3,8,85000,46.75,10,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,203,사당동,105,동작대로29길,매매,2025,3,10,144000,118.25,15,1993,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2025,3,2,90000,59.82,5,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,108,노량진동,323,만양로8길,매매,2025,3,4,91700,59.82,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,우성,,노량진동,323,만양로8길,매매,2025,3,4,91700,59.82,15,1997,중개거래,,
서울특별시 동작구 동작대로29길 119,사당우성2,사당우성2,,사당동,105,동작대로29길,매매,2025,3,3,144000,118.25,1,1993,중개거래,,
